"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_plural_n","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"189","2022-09-20 08:07:58","2022-09-20 08:08:44",0,100,45,1,"2022-09-20 08:08:44","anonymous","DE",1,1,26,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",45,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"190","2022-09-20 08:35:43","2022-09-20 08:36:57",0,100,74,1,"2022-09-20 08:36:59","anonymous","DE",0.899999976158142,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",74,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"191","2022-09-20 08:38:32","2022-09-20 08:38:47",0,100,15,1,"2022-09-20 08:38:47","anonymous","DE",1,1,22,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",15,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"192","2022-09-20 08:35:25","2022-09-20 08:39:47",0,100,262,1,"2022-09-20 08:39:47","anonymous","DE",1,1,46,0,1,1,10,10,2,"1|2|3|4|5",49,38,2,3,8,"1|2|3|4|5",2,"1|2|3|4|5",51,49,0,0,0,"1|2|3|4|5",6,58,42,"1|2",3,49,51,"1|2",2,5,2,4,6,2,"Deutsche/r","Deutschland","Deutsche",262,"Deutschen","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Germany"
"193","2022-09-20 08:46:11","2022-09-20 08:48:21",0,100,130,1,"2022-09-20 08:48:22","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",130,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"194","2022-09-20 08:49:59","2022-09-20 08:54:18",0,100,259,1,"2022-09-20 08:54:20","anonymous","DE",1,1,44,0,1,1,10,10,2,"1|2|3|4|5",70,30,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",4,54,46,"1|2",3,60,40,"1|2",3,5,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",259,"Deutschen","Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"195","2022-09-20 08:52:48","2022-09-20 08:58:04",0,100,316,1,"2022-09-20 08:58:04","anonymous","DE",1,1,50,1,1,1,7,4,1,"1|2|3|4|5",40,40,10,10,0,"1|2|3|4|5",1,"1|2|3|4|5",51,35,11,3,0,"1|2|3|4|5",6,32,68,"1|2",3,32,68,"1|2",3,2,2,6,6,2,"Deutsche/r","Deutschland","Deutsche",316,"Deutschen","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Germany"
"196","2022-09-20 09:39:02","2022-09-20 09:39:52",0,100,50,1,"2022-09-20 09:39:52","anonymous","DE",1,1,28,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",50,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"197","2022-09-20 09:40:55","2022-09-20 09:42:24",0,100,88,1,"2022-09-20 09:42:24","anonymous","DE",0.899999976158142,1,20,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",88,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"198","2022-09-20 10:05:29","2022-09-20 10:09:31",0,100,242,1,"2022-09-20 10:09:33","anonymous","DE",0.899999976158142,1,61,0,1,1,5,5,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",5,"4|3|2|1|5",24,1,25,25,25,"4|3|2|1|5",4,49,51,"2|1",4,50,50,"2|1",4,7,2,3,5,1,"Deutsche/r","Deutschland","Deutsche",242,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"199","2022-09-20 10:14:47","2022-09-20 10:16:49",0,100,121,1,"2022-09-20 10:16:49","anonymous","DE",1,1,43,0,1,1,3,8,5,"4|3|2|1|5",36,18,10,1,35,"4|3|2|1|5",2,"4|3|2|1|5",24,10,31,21,14,"4|3|2|1|5",2,41,59,"2|1",2,57,43,"2|1",3,2,3,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",121,"Deutschen","QualityFail","40-49",1,0,"Control","Fail","FL_76","Control","Germany"
"200","2022-09-20 10:24:03","2022-09-20 10:24:32",0,100,29,1,"2022-09-20 10:24:34","anonymous","DE",0.899999976158142,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",29,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"201","2022-09-20 10:19:47","2022-09-20 10:25:39",0,100,351,1,"2022-09-20 10:25:41","anonymous","DE",NA,1,25,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",351,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"202","2022-09-20 10:25:36","2022-09-20 10:32:12",0,100,396,1,"2022-09-20 10:32:12","anonymous","DE",0.899999976158142,1,76,0,1,1,5,5,1,"1|2|3|4|5",50,30,0,0,20,"1|2|3|4|5",1,"1|2|3|4|5",50,30,0,0,20,"1|2|3|4|5",5,41,59,"1|2",3,39,61,"1|2",3,7,2,3,3,1,"Deutsche/r","Deutschland","Deutsche",396,"Deutschen","Complete","60+",0,0,"Control","Pass","FL_88","Control","Germany"
"203","2022-09-20 10:35:55","2022-09-20 10:36:57",0,100,61,1,"2022-09-20 10:36:57","anonymous","DE",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",61,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"204","2022-09-20 10:36:34","2022-09-20 10:36:58",0,100,24,1,"2022-09-20 10:36:58","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",24,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"205","2022-09-20 10:50:29","2022-09-20 10:50:43",0,100,13,1,"2022-09-20 10:50:43","anonymous","DE",1,1,18,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",13,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"206","2022-09-20 10:58:57","2022-09-20 11:03:29",0,100,272,1,"2022-09-20 11:03:29","anonymous","DE",0.400000005960464,1,33,1,1,1,8,8,2,"4|3|2|1|5",0,22,0,78,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",3,84,16,"2|1",4,71,29,"2|1",2,5,2,5,7,2,"Deutsche/r","Deutschland","Deutsche",272,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"207","2022-09-20 11:23:37","2022-09-20 11:23:50",0,100,13,1,"2022-09-20 11:23:50","anonymous","DE",1,1,23,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",13,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"208","2022-09-20 11:23:50","2022-09-20 11:24:16",0,100,26,1,"2022-09-20 11:24:16","anonymous","DE",1,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",26,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"209","2022-09-20 11:26:49","2022-09-20 11:27:29",0,100,39,1,"2022-09-20 11:27:30","anonymous","DE",1,1,28,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",39,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"210","2022-09-20 11:29:52","2022-09-20 11:30:06",0,100,14,1,"2022-09-20 11:30:08","anonymous","DE",1,1,19,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",14,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"211","2022-09-20 11:28:00","2022-09-20 11:31:42",0,100,221,1,"2022-09-20 11:31:42","anonymous","DE",1,1,56,0,1,1,8,8,2,"1|2|3|4|5",23,77,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",39,61,0,0,0,"1|2|3|4|5",6,37,63,"1|2",3,33,67,"1|2",2,5,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",221,"Deutschen","Complete","50-59",1,1,"Control","Pass","FL_63","Control","Germany"
"212","2022-09-20 11:40:54","2022-09-20 11:41:58",0,100,64,1,"2022-09-20 11:41:58","anonymous","DE",0.899999976158142,1,24,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",64,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"213","2022-09-20 11:52:26","2022-09-20 11:53:36",0,100,69,1,"2022-09-20 11:53:36","anonymous","DE",1,1,28,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",69,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"214","2022-09-20 11:58:46","2022-09-20 11:59:07",0,100,21,1,"2022-09-20 11:59:08","anonymous","DE",1,1,22,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",21,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"215","2022-09-20 11:56:03","2022-09-20 12:01:06",0,100,302,1,"2022-09-20 12:01:06","anonymous","DE",1,1,42,0,1,1,3,3,1,"1|2|3|4|5",39,0,1,0,60,"1|2|3|4|5",5,"1|2|3|4|5",0,20,2,26,52,"1|2|3|4|5",4,45,55,"1|2",1,52,48,"1|2",1,1,2,3,0,1,"Deutsche/r","Deutschland","Deutsche",302,"Deutschen","Complete","40-49",1,0,"Control","Pass","FL_76","Control","Germany"
"216","2022-09-20 12:24:04","2022-09-20 12:24:26",0,100,22,1,"2022-09-20 12:24:26","anonymous","DE",0.899999976158142,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",22,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"217","2022-09-20 12:26:46","2022-09-20 12:27:24",0,100,37,1,"2022-09-20 12:27:24","anonymous","DE",NA,1,26,0,1,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",37,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"218","2022-09-20 12:40:17","2022-09-20 12:40:57",0,100,40,1,"2022-09-20 12:40:57","anonymous","DE",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",40,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"219","2022-09-20 12:47:57","2022-09-20 12:48:55",0,100,58,1,"2022-09-20 12:48:55","anonymous","DE",0.899999976158142,1,29,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",58,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"220","2022-09-20 12:48:42","2022-09-20 12:49:05",0,100,22,1,"2022-09-20 12:49:05","anonymous","DE",1,1,21,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",22,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"221","2022-09-20 12:55:45","2022-09-20 12:56:29",0,100,44,1,"2022-09-20 12:56:29","anonymous","DE",1,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",44,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"222","2022-09-20 13:11:14","2022-09-20 13:15:41",0,100,267,1,"2022-09-20 13:15:42","anonymous","DE",0.899999976158142,1,57,1,1,1,10,10,1,"4|3|2|1|5",0,0,53,47,0,"4|3|2|1|5",1,"4|3|2|1|5",0,0,22,78,0,"4|3|2|1|5",4,50,50,"2|1",2,14,86,"2|1",3,6,2,3,7,2,"Deutsche/r","Deutschland","Deutsche",267,"Deutschen","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"223","2022-09-20 13:26:41","2022-09-20 13:30:16",0,100,215,1,"2022-09-20 13:30:17","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",215,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"224","2022-09-20 13:34:52","2022-09-20 13:43:05",0,100,492,1,"2022-09-20 13:43:06","anonymous","DE",1,1,23,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",492,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"225","2022-09-20 13:48:32","2022-09-20 13:48:55",0,100,22,1,"2022-09-20 13:48:57","anonymous","DE",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",22,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"226","2022-09-20 13:53:41","2022-09-20 14:05:56",0,100,735,1,"2022-09-20 14:05:56","anonymous","DE",1,1,63,0,1,1,7,5,1,"1|2|3|4|5",72,13,3,3,9,"1|2|3|4|5",1,"1|2|3|4|5",66,34,0,0,0,"1|2|3|4|5",7,39,61,"1|2",4,34,66,"1|2",4,5,2,6,1,1,"Deutsche/r","Deutschland","Deutsche",735,"Deutschen","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"227","2022-09-20 14:12:57","2022-09-20 14:13:16",0,100,19,1,"2022-09-20 14:13:17","anonymous","DE",1,1,24,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",19,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"228","2022-09-20 14:33:04","2022-09-20 14:33:33",0,100,28,1,"2022-09-20 14:33:34","anonymous","DE",1,1,22,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",28,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"229","2022-09-20 14:38:02","2022-09-20 14:41:19",0,100,196,1,"2022-09-20 14:41:19","anonymous","DE",1,1,42,0,1,1,5,5,1,"1|2|3|4|5",55,18,19,8,0,"1|2|3|4|5",1,"1|2|3|4|5",49,37,9,4,1,"1|2|3|4|5",7,59,41,"1|2",3,55,45,"1|2",2,3,2,4,0,2,"Deutsche/r","Deutschland","Deutsche",196,"Deutschen","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Germany"
"230","2022-09-20 14:48:08","2022-09-20 14:48:42",0,100,34,1,"2022-09-20 14:48:44","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",34,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"231","2022-09-20 14:07:46","2022-09-20 14:53:07",0,100,2720,1,"2022-09-20 14:53:07","anonymous","DE",NA,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",2720,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"232","2022-09-20 14:56:36","2022-09-20 14:57:24",0,100,47,1,"2022-09-20 14:57:24","anonymous","DE",1,1,25,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",47,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"233","2022-09-20 15:22:22","2022-09-20 15:26:55",0,100,272,1,"2022-09-20 15:26:55","anonymous","DE",1,1,38,1,1,1,8,6,1,"1|2|3|4|5",58,21,8,2,11,"1|2|3|4|5",2,"1|2|3|4|5",56,29,14,1,0,"1|2|3|4|5",5,26,74,"1|2",3,38,62,"1|2",2,4,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",272,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"234","2022-09-20 16:12:36","2022-09-20 16:12:54",0,100,18,1,"2022-09-20 16:12:54","anonymous","DE",0.899999976158142,1,22,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",18,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"235","2022-09-20 16:27:57","2022-09-20 16:28:32",0,100,35,1,"2022-09-20 16:28:33","anonymous","DE",1,1,23,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",35,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"236","2022-09-20 16:40:09","2022-09-20 16:40:29",0,100,19,1,"2022-09-20 16:40:29","anonymous","DE",1,1,23,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",19,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"237","2022-09-20 17:14:00","2022-09-20 17:14:30",0,100,30,1,"2022-09-20 17:14:32","anonymous","DE",0.899999976158142,1,28,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",30,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"238","2022-09-20 17:14:14","2022-09-20 17:15:43",0,100,89,1,"2022-09-20 17:15:44","anonymous","DE",0.899999976158142,1,21,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",89,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"239","2022-09-20 17:35:36","2022-09-20 17:36:24",0,100,48,1,"2022-09-20 17:36:25","anonymous","DE",0.899999976158142,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",48,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"240","2022-09-20 17:35:21","2022-09-20 17:42:55",0,100,453,1,"2022-09-20 17:42:55","anonymous","DE",1,1,77,1,1,1,9,6,2,"4|3|2|1|5",0,10,10,80,0,"4|3|2|1|5",1,"4|3|2|1|5",19,11,0,70,0,"4|3|2|1|5",6,20,80,"2|1",3,20,80,"2|1",3,7,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",453,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"241","2022-09-20 17:50:13","2022-09-20 17:54:02",0,100,228,1,"2022-09-20 17:54:03","anonymous","DE",1,1,39,1,1,1,10,8,1,"4|3|2|1|5",41,29,8,8,14,"4|3|2|1|5",1,"4|3|2|1|5",24,20,19,19,18,"4|3|2|1|5",7,62,38,"2|1",4,37,63,"2|1",4,6,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",228,"Deutschen","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Germany"
"242","2022-09-20 17:49:47","2022-09-20 17:54:56",0,100,309,1,"2022-09-20 17:54:57","anonymous","DE",1,1,71,0,1,1,8,5,1,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",40,60,0,0,0,"1|2|3|4|5",5,40,60,"1|2",2,80,20,"1|2",3,4,2,4,3,1,"Deutsche/r","Deutschland","Deutsche",309,"Deutschen","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"243","2022-09-20 17:51:08","2022-09-20 17:59:04",0,100,475,1,"2022-09-20 17:59:04","anonymous","DE",1,1,60,0,1,1,10,6,1,"4|3|2|1|5",57,20,20,3,0,"4|3|2|1|5",1,"4|3|2|1|5",63,30,2,5,0,"4|3|2|1|5",5,50,50,"2|1",2,50,50,"2|1",3,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",475,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"244","2022-09-20 18:11:42","2022-09-20 18:13:08",0,100,86,1,"2022-09-20 18:13:10","anonymous","DE",1,1,23,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",86,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"245","2022-09-20 18:22:09","2022-09-20 18:31:06",0,100,537,1,"2022-09-20 18:31:08","anonymous","DE",NA,1,67,0,1,1,0,0,1,"1|2|3|4|5",67,18,5,6,4,"1|2|3|4|5",1,"1|2|3|4|5",74,23,3,0,0,"1|2|3|4|5",4,43,57,"1|2",4,73,27,"1|2",4,7,2,6,3,2,"Deutsche/r","Deutschland","Deutsche",537,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"246","2022-09-20 18:49:15","2022-09-20 18:49:47",0,100,31,1,"2022-09-20 18:49:48","anonymous","DE",0.899999976158142,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",31,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"247","2022-09-20 19:07:49","2022-09-20 19:08:29",0,100,40,1,"2022-09-20 19:08:31","anonymous","DE",1,1,24,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",40,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"248","2022-09-20 19:13:15","2022-09-20 19:13:34",0,100,18,1,"2022-09-20 19:13:34","anonymous","DE",1,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",18,"Deutschen","","18-29",NA,NA,"","","","","Germany"
