"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Country_n1","Country_n2","Nationality_singular_n1","Nationality_plural_n1","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"183","2022-09-30 16:15:48","2022-09-30 16:17:00","0","100","72","1","2022-09-30 16:17:00","anonymous","PL","1","1","80","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","72","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"184","2022-09-30 16:11:47","2022-09-30 17:01:43","0","100","2996","1","2022-09-30 17:01:44","anonymous","PL","1","1","29","1","1","1","10","10","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","7","100","0","1|2","3","100","0","1|2","2","7","3","","","","Polak/Polka","Polska","Polacy","2996","Polski","Polsce","Polakiem/Polką","Polaków","QualityFail","18-29","1","0","Intervention","Fail","FL_76","Intervention"
"185","2022-09-30 20:47:56","2022-09-30 20:48:46","0","100","49","1","2022-09-30 20:48:46","anonymous","PL","1","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","49","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"186","2022-09-30 21:37:48","2022-09-30 21:41:49","0","100","241","1","2022-09-30 21:41:50","anonymous","PL","0.8999999761581421","1","54","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","241","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"187","2022-09-30 22:21:04","2022-09-30 22:21:40","0","100","36","1","2022-09-30 22:21:40","anonymous","PL","1","1","58","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","36","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"188","2022-09-30 23:27:56","2022-09-30 23:28:36","0","100","40","1","2022-09-30 23:28:36","anonymous","PL","1","1","55","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","40","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"189","2022-10-01 05:14:42","2022-10-01 05:15:42","0","100","59","1","2022-10-01 05:15:42","anonymous","PL","1","1","52","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","59","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"190","2022-10-01 05:15:43","2022-10-01 05:16:17","8","100","34","1","2022-10-01 05:16:18","anonymous","PL","0.8999999761581421","1","52","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","34","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"191","2022-10-01 07:26:16","2022-10-01 07:27:39","0","100","82","1","2022-10-01 07:27:39","anonymous","PL","1","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","82","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"192","2022-10-01 14:23:13","2022-10-01 14:24:06","0","100","53","1","2022-10-01 14:24:07","anonymous","PL","1","1","52","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","53","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"193","2022-10-01 14:23:55","2022-10-01 14:24:50","0","100","54","1","2022-10-01 14:24:50","anonymous","PL","1","1","58","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","54","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"194","2022-10-01 16:14:22","2022-10-01 16:18:25","0","100","243","1","2022-10-01 16:18:26","anonymous","PL","1","1","48","1","1","1","10","10","1","4|3|2|1|5","59","14","12","14","1","4|3|2|1|5","1","4|3|2|1|5","30","28","30","3","9","4|3|2|1|5","7","17","83","2|1","4","16","84","2|1","4","7","2","6","3","1","Polak/Polka","Polska","Polacy","243","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"195","2022-10-01 16:19:48","2022-10-01 16:21:35","0","100","106","1","2022-10-01 16:21:35","anonymous","PL","1","1","21","1","1","1","9","9","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","3","4|3|2|1|5","0","0","100","0","0","4|3|2|1|5","3","0","100","2|1","3","0","100","2|1","3","5","2","4","5","1","Polak/Polka","Polska","Polacy","106","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","18-29","1","1","Control","Pass","FL_63","Control"
"196","2022-10-01 17:10:25","2022-10-01 17:12:58","0","100","152","1","2022-10-01 17:12:58","anonymous","PL","1","1","54","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","152","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"197","2022-10-01 17:12:27","2022-10-01 17:12:59","0","100","31","1","2022-10-01 17:12:59","anonymous","PL","1","1","69","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","31","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"198","2022-10-01 20:43:00","2022-10-01 20:43:48","0","100","48","1","2022-10-01 20:43:48","anonymous","PL","1","1","67","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","48","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"199","2022-10-02 10:28:53","2022-10-02 10:29:22","0","100","28","1","2022-10-02 10:29:22","anonymous","PL","1","1","73","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","28","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"200","2022-10-02 11:41:54","2022-10-02 11:42:30","0","100","35","1","2022-10-02 11:42:31","anonymous","PL","0.8999999761581421","1","50","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","35","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"201","2022-10-02 12:54:55","2022-10-02 12:55:17","0","100","22","1","2022-10-02 12:55:18","anonymous","PL","1","1","104","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","22","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"202","2022-10-02 13:54:02","2022-10-02 13:54:59","0","100","56","1","2022-10-02 13:54:59","anonymous","PL","1","1","56","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","56","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"203","2022-10-02 16:08:59","2022-10-02 16:09:40","0","100","41","1","2022-10-02 16:09:40","anonymous","PL","","1","59","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","41","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"204","2022-10-02 16:33:57","2022-10-02 16:34:50","0","100","53","1","2022-10-02 16:34:52","anonymous","PL","1","1","60","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","53","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"205","2022-10-02 17:07:28","2022-10-02 17:08:16","0","100","47","1","2022-10-02 17:08:16","anonymous","PL","0.8999999761581421","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","47","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"206","2022-10-02 21:51:28","2022-10-02 21:53:05","0","100","97","1","2022-10-02 21:53:05","anonymous","PL","1","1","67","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","97","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"207","2022-10-03 07:18:52","2022-10-03 07:26:36","0","100","464","1","2022-10-03 07:26:37","anonymous","PL","1","1","53","0","1","1","10","9","1","1|2|3|4|5","15","25","40","5","15","1|2|3|4|5","1","1|2|3|4|5","10","20","10","20","40","1|2|3|4|5","7","30","70","1|2","4","30","70","1|2","4","7","2","6","3","1","Polak/Polka","Polska","Polacy","464","Polski","Polsce","Polakiem/Polką","Polaków","Complete","50-59","1","0","Intervention","Pass","FL_76","Intervention"
"208","2022-10-03 09:59:25","2022-10-03 10:00:04","0","100","38","1","2022-10-03 10:00:05","anonymous","PL","1","1","82","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","38","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"209","2022-10-03 09:56:59","2022-10-03 10:00:17","0","100","198","1","2022-10-03 10:00:18","anonymous","PL","1","1","48","1","1","1","10","10","1","4|3|2|1|5","27","14","10","6","43","4|3|2|1|5","1","4|3|2|1|5","17","20","20","16","27","4|3|2|1|5","7","57","43","2|1","2","11","89","2|1","4","7","2","6","10","1","Polak/Polka","Polska","Polacy","198","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"210","2022-10-03 09:57:18","2022-10-03 10:00:41","0","100","202","1","2022-10-03 10:00:41","anonymous","PL","0.8999999761581421","1","48","0","1","1","10","9","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","7","46","54","1|2","4","84","16","1|2","3","6","2","6","5","1","Polak/Polka","Polska","Polacy","202","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"211","2022-10-03 09:57:05","2022-10-03 10:01:58","0","100","292","1","2022-10-03 10:01:58","anonymous","PL","1","1","28","1","1","1","9","10","2","1|2|3|4|5","59","24","0","17","0","1|2|3|4|5","2","1|2|3|4|5","54","18","24","4","0","1|2|3|4|5","3","21","79","1|2","3","70","30","1|2","2","5","2","4","5","2","Polak/Polka","Polska","Polacy","292","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"212","2022-10-03 09:58:22","2022-10-03 10:01:57","0","100","215","1","2022-10-03 10:01:59","anonymous","PL","1","1","42","1","1","1","10","10","1","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","5","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","4","50","50","1|2","3","51","49","1|2","1","7","2","4","5","1","Polak/Polka","Polska","Polacy","215","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"213","2022-10-03 09:59:48","2022-10-03 10:02:10","0","100","141","1","2022-10-03 10:02:10","anonymous","PL","1","1","48","1","1","1","9","9","5","4|3|2|1|5","0","0","49","51","0","4|3|2|1|5","1","4|3|2|1|5","0","0","44","56","0","4|3|2|1|5","5","41","59","2|1","3","54","46","2|1","2","999","2","6","5","1","Polak/Polka","Polska","Polacy","141","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","40-49","0","0","Control","Pass","FL_88","Control"
"214","2022-10-03 09:58:09","2022-10-03 10:03:25","0","100","316","1","2022-10-03 10:03:25","anonymous","PL","1","1","46","0","1","1","10","10","2","1|2|3|4|5","29","37","22","0","12","1|2|3|4|5","2","1|2|3|4|5","20","28","32","20","0","1|2|3|4|5","7","78","22","1|2","4","8","92","1|2","4","7","2","6","3","1","Polak/Polka","Polska","Polacy","316","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"215","2022-10-03 09:59:23","2022-10-03 10:04:19","0","100","296","1","2022-10-03 10:04:20","anonymous","PL","1","1","48","0","1","1","10","10","4","4|3|2|1|5","24","24","18","15","19","4|3|2|1|5","3","4|3|2|1|5","25","25","25","25","0","4|3|2|1|5","7","44","56","2|1","3","34","66","2|1","3","7","2","4","10","1","Polak/Polka","Polska","Polacy","296","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"216","2022-10-03 10:00:07","2022-10-03 10:04:22","0","100","254","1","2022-10-03 10:04:22","anonymous","PL","1","1","65","0","1","1","10","9","1","4|3|2|1|5","33","18","37","12","0","4|3|2|1|5","1","4|3|2|1|5","56","19","7","18","0","4|3|2|1|5","7","57","43","2|1","4","61","39","2|1","4","6","2","6","3","2","Polak/Polka","Polska","Polacy","254","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"217","2022-10-03 10:01:18","2022-10-03 10:05:05","0","100","227","1","2022-10-03 10:05:05","anonymous","PL","0.8999999761581421","1","78","0","1","1","10","9","1","1|2|3|4|5","73","17","9","1","0","1|2|3|4|5","5","1|2|3|4|5","0","0","0","0","100","1|2|3|4|5","4","23","77","1|2","3","24","76","1|2","4","7","2","3","5","1","Polak/Polka","Polska","Polacy","227","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","1","1","Control","Pass","FL_63","Control"
"218","2022-10-03 10:02:21","2022-10-03 10:05:24","0","100","182","1","2022-10-03 10:05:24","anonymous","PL","1","1","45","1","1","1","7","8","2","1|2|3|4|5","58","0","42","0","0","1|2|3|4|5","2","1|2|3|4|5","43","57","0","0","0","1|2|3|4|5","4","20","80","1|2","3","73","27","1|2","2","4","2","6","1","1","Polak/Polka","Polska","Polacy","182","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"219","2022-10-03 10:00:48","2022-10-03 10:06:21","0","100","332","1","2022-10-03 10:06:21","anonymous","PL","1","1","59","0","1","1","10","8","1","4|3|2|1|5","79","20","1","0","0","4|3|2|1|5","1","4|3|2|1|5","64","26","9","1","0","4|3|2|1|5","7","7","93","2|1","4","86","14","2|1","4","5","2","6","4","1","Polak/Polka","Polska","Polacy","332","Polski","Polsce","Polakiem/Polką","Polaków","Complete","50-59","0","1","Intervention","Pass","FL_64","Intervention"
"220","2022-10-03 10:03:57","2022-10-03 10:06:27","0","100","149","1","2022-10-03 10:06:27","anonymous","PL","0.8999999761581421","1","36","0","1","1","10","10","2","4|3|2|1|5","0","0","8","92","0","4|3|2|1|5","2","4|3|2|1|5","0","33","36","31","0","4|3|2|1|5","7","65","35","2|1","4","33","67","2|1","3","7","2","5","2","1","Polak/Polka","Polska","Polacy","149","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","30-39","0","1","Control","Pass","FL_64","Control"
"221","2022-10-03 10:02:50","2022-10-03 10:06:38","0","100","228","1","2022-10-03 10:06:39","anonymous","PL","1","1","58","0","1","1","9","5","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","1","1|2|3|4|5","10","90","0","0","0","1|2|3|4|5","6","80","20","1|2","4","100","0","1|2","4","7","2","4","5","1","Polak/Polka","Polska","Polacy","228","Polski","Polsce","Polakiem/Polką","Polaków","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"222","2022-10-03 10:00:55","2022-10-03 10:07:13","0","100","377","1","2022-10-03 10:07:14","anonymous","PL","0.8999999761581421","1","71","0","1","1","10","10","1","4|3|2|1|5","54","19","14","13","0","4|3|2|1|5","1","4|3|2|1|5","64","18","12","6","0","4|3|2|1|5","7","14","86","2|1","4","27","73","2|1","4","7","2","6","8","1","Polak/Polka","Polska","Polacy","377","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","0","Control","Pass","FL_88","Control"
"223","2022-10-03 10:01:33","2022-10-03 10:07:34","0","100","361","1","2022-10-03 10:07:34","anonymous","PL","1","1","27","1","1","1","6","6","2","1|2|3|4|5","69","31","0","0","0","1|2|3|4|5","2","1|2|3|4|5","19","81","0","0","0","1|2|3|4|5","7","63","37","1|2","3","79","21","1|2","4","5","2","6","5","1","Polak/Polka","Polska","Polacy","361","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"224","2022-10-03 09:59:43","2022-10-03 10:07:34","0","100","470","1","2022-10-03 10:07:34","anonymous","PL","1","1","44","0","1","1","0","0","1","4|3|2|1|5","39","0","0","61","0","4|3|2|1|5","1","4|3|2|1|5","59","0","0","41","0","4|3|2|1|5","4","67","33","2|1","4","51","49","2|1","4","7","2","6","5","1","Polak/Polka","Polska","Polacy","470","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","1","Control","Pass","FL_63","Control"
